investor_id,total_sips,avg_gap_days,max_gap_days,status
INV001920,7,39.0,76.0,Irregular
INV001921,8,68.57142857142857,225.0,High Risk / Stopped
INV001922,5,89.75,231.0,High Risk / Stopped
INV001923,7,80.66666666666667,106.0,High Risk / Stopped
INV001924,7,59.166666666666664,119.0,Irregular
INV001925,1,,,Irregular
INV001926,5,116.0,150.0,High Risk / Stopped
INV001927,6,58.8,91.0,Irregular
INV001928,4,139.66666666666666,350.0,High Risk / Stopped
INV001929,6,66.2,242.0,High Risk / Stopped
INV001930,3,242.5,421.0,High Risk / Stopped
INV001931,1,,,Irregular
INV001932,2,249.0,249.0,High Risk / Stopped
INV001933,5,107.75,139.0,High Risk / Stopped
INV001934,2,21.0,21.0,Irregular
INV001935,1,,,Irregular
INV001936,2,33.0,33.0,Irregular
INV001937,8,60.42857142857143,253.0,High Risk / Stopped
INV001938,9,43.0,112.0,Irregular
INV001939,1,,,Irregular
INV001940,5,98.25,155.0,High Risk / Stopped
INV001942,1,,,Irregular
INV001943,6,74.4,171.0,High Risk / Stopped
INV001944,5,101.75,188.0,High Risk / Stopped
INV001945,4,88.0,132.0,High Risk / Stopped
INV001946,3,120.0,198.0,High Risk / Stopped
INV001947,1,,,Irregular
INV001948,3,221.5,410.0,High Risk / Stopped
INV001949,1,,,Irregular
INV001950,7,60.166666666666664,134.0,High Risk / Stopped
INV001951,7,58.833333333333336,124.0,Irregular
INV001952,2,289.0,289.0,High Risk / Stopped
INV001954,6,86.8,273.0,High Risk / Stopped
INV001955,6,76.0,199.0,High Risk / Stopped
INV001956,4,158.66666666666666,193.0,High Risk / Stopped
INV001957,2,41.0,41.0,Irregular
INV001959,4,56.0,105.0,Irregular
INV001960,2,185.0,185.0,High Risk / Stopped
INV001961,6,83.4,234.0,High Risk / Stopped
INV001962,5,86.75,177.0,High Risk / Stopped
INV001963,2,27.0,27.0,Irregular
INV001964,1,,,Irregular
INV001965,1,,,Irregular
INV001966,2,191.0,191.0,High Risk / Stopped
INV001967,5,10.75,14.0,Irregular
INV001968,4,61.666666666666664,95.0,High Risk / Stopped
INV001969,6,79.2,163.0,High Risk / Stopped
INV001970,1,,,Irregular
INV001971,8,54.714285714285715,87.0,Irregular
INV001972,8,42.42857142857143,153.0,Irregular
INV001973,1,,,Irregular
INV001974,2,178.0,178.0,High Risk / Stopped
INV001975,1,,,Irregular
INV001976,2,100.0,100.0,High Risk / Stopped
INV001977,5,108.5,209.0,High Risk / Stopped
INV001978,6,83.2,112.0,High Risk / Stopped
INV001979,6,55.4,100.0,Irregular
INV001980,3,213.5,389.0,High Risk / Stopped
INV001981,1,,,Irregular
INV001982,6,85.8,289.0,High Risk / Stopped
INV001983,5,120.25,306.0,High Risk / Stopped
INV001984,1,,,Irregular
INV001985,5,101.0,192.0,High Risk / Stopped
INV001986,7,47.666666666666664,98.0,Irregular
INV001987,7,67.0,241.0,High Risk / Stopped
INV001988,1,,,Irregular
INV001989,3,89.5,94.0,High Risk / Stopped
INV001990,8,45.285714285714285,91.0,Irregular
INV001991,1,,,Irregular
INV001992,4,135.33333333333334,222.0,High Risk / Stopped
INV001993,6,56.6,147.0,Irregular
INV001994,1,,,Irregular
INV001995,6,48.6,94.0,Irregular
INV001996,1,,,Irregular
INV001997,6,88.6,168.0,High Risk / Stopped
INV001998,5,94.25,215.0,High Risk / Stopped
INV001999,4,62.666666666666664,127.0,High Risk / Stopped
INV002000,5,80.0,132.0,High Risk / Stopped
INV002001,6,84.8,335.0,High Risk / Stopped
INV002002,2,109.0,109.0,High Risk / Stopped
INV002003,2,152.0,152.0,High Risk / Stopped
INV002004,1,,,Irregular
INV002005,3,108.5,112.0,High Risk / Stopped
INV002006,6,73.6,157.0,High Risk / Stopped
INV002007,3,124.0,233.0,High Risk / Stopped
INV002008,5,86.0,266.0,High Risk / Stopped
INV002009,1,,,Irregular
INV002010,6,74.6,103.0,High Risk / Stopped
INV002011,4,111.33333333333333,205.0,High Risk / Stopped
INV002012,5,86.0,144.0,High Risk / Stopped
INV002013,5,93.0,187.0,High Risk / Stopped
INV002014,3,92.5,101.0,High Risk / Stopped
INV002015,2,402.0,402.0,High Risk / Stopped
INV002016,3,88.0,90.0,High Risk / Stopped
INV002017,7,44.666666666666664,99.0,Irregular
INV002018,6,63.6,106.0,High Risk / Stopped
INV002019,6,68.8,117.0,High Risk / Stopped
INV002020,1,,,Irregular
INV002021,2,277.0,277.0,High Risk / Stopped
INV002022,4,84.33333333333333,95.0,High Risk / Stopped
INV002023,2,258.0,258.0,High Risk / Stopped
INV002024,1,,,Irregular
INV002025,7,55.833333333333336,92.0,Irregular
INV002026,5,100.0,161.0,High Risk / Stopped
INV002027,3,197.5,235.0,High Risk / Stopped
INV002028,1,,,Irregular
INV002029,1,,,Irregular
INV002030,4,126.66666666666667,257.0,High Risk / Stopped
INV002031,1,,,Irregular
INV002032,2,26.0,26.0,Irregular
INV002033,7,55.0,123.0,Irregular
INV002034,8,69.0,166.0,High Risk / Stopped
INV002035,3,195.0,296.0,High Risk / Stopped
INV002036,5,30.25,66.0,Irregular
INV002037,6,33.2,61.0,Consistent
INV002038,6,84.0,202.0,High Risk / Stopped
INV002039,3,140.0,269.0,High Risk / Stopped
INV002040,4,65.66666666666667,178.0,High Risk / Stopped
INV002041,4,88.0,130.0,High Risk / Stopped
INV002042,5,55.5,76.0,Irregular
INV002043,3,48.5,64.0,Irregular
INV002044,2,159.0,159.0,High Risk / Stopped
INV002045,5,108.75,206.0,High Risk / Stopped
INV002046,1,,,Irregular
INV002047,4,134.66666666666666,161.0,High Risk / Stopped
INV002048,1,,,Irregular
INV002049,4,132.33333333333334,239.0,High Risk / Stopped
INV002050,3,183.5,211.0,High Risk / Stopped
INV002051,6,78.6,159.0,High Risk / Stopped
INV002052,7,44.166666666666664,114.0,Irregular
INV002053,2,21.0,21.0,Irregular
INV002054,5,78.5,127.0,High Risk / Stopped
INV002055,4,120.33333333333333,254.0,High Risk / Stopped
INV002056,3,242.0,279.0,High Risk / Stopped
INV002057,1,,,Irregular
INV002058,1,,,Irregular
INV002059,2,268.0,268.0,High Risk / Stopped
INV002060,5,79.0,215.0,High Risk / Stopped
INV002061,4,104.0,205.0,High Risk / Stopped
INV002063,2,73.0,73.0,High Risk / Stopped
INV002064,1,,,Irregular
INV002065,4,163.33333333333334,270.0,High Risk / Stopped
INV002066,3,129.5,130.0,High Risk / Stopped
INV002067,5,69.0,130.0,High Risk / Stopped
INV002068,2,221.0,221.0,High Risk / Stopped
INV002069,10,47.55555555555556,95.0,Irregular
INV002070,7,81.33333333333333,118.0,High Risk / Stopped
INV002071,1,,,Irregular
INV002072,3,133.5,266.0,High Risk / Stopped
INV002073,3,160.5,226.0,High Risk / Stopped
INV002074,3,109.0,114.0,High Risk / Stopped
INV002075,5,82.75,140.0,High Risk / Stopped
INV002076,1,,,Irregular
INV002077,5,47.25,99.0,Irregular
INV002078,2,54.0,54.0,Irregular
INV002079,3,92.0,175.0,High Risk / Stopped
INV002080,5,117.75,218.0,High Risk / Stopped
INV002081,2,47.0,47.0,Irregular
INV002082,4,34.0,83.0,Irregular
INV002083,10,51.666666666666664,193.0,Irregular
INV002084,1,,,Irregular
INV002085,6,65.0,220.0,High Risk / Stopped
INV002087,5,88.25,126.0,High Risk / Stopped
INV002088,5,104.5,182.0,High Risk / Stopped
INV002089,3,106.5,145.0,High Risk / Stopped
INV002090,6,90.2,231.0,High Risk / Stopped
INV002091,1,,,Irregular
INV002092,7,33.5,54.0,Consistent
INV002093,4,47.666666666666664,110.0,Irregular
INV002094,3,178.0,341.0,High Risk / Stopped
INV002095,4,139.0,295.0,High Risk / Stopped
INV002096,3,159.5,215.0,High Risk / Stopped
INV002097,1,,,Irregular
INV002098,4,54.333333333333336,131.0,Irregular
INV002099,4,41.0,72.0,Irregular
INV002101,6,80.2,248.0,High Risk / Stopped
INV002102,6,44.8,63.0,Irregular
INV002103,2,58.0,58.0,Irregular
INV002104,5,100.0,159.0,High Risk / Stopped
INV002106,4,118.66666666666667,315.0,High Risk / Stopped
INV002107,8,71.14285714285714,298.0,High Risk / Stopped
INV002108,3,164.5,317.0,High Risk / Stopped
INV002109,1,,,Irregular
INV002110,4,79.0,199.0,High Risk / Stopped
INV002111,8,62.42857142857143,123.0,High Risk / Stopped
INV002112,5,88.5,152.0,High Risk / Stopped
INV002113,4,126.0,201.0,High Risk / Stopped
INV002114,1,,,Irregular
INV002115,4,153.33333333333334,301.0,High Risk / Stopped
INV002116,4,41.0,78.0,Irregular
INV002117,5,59.75,166.0,Irregular
INV002118,1,,,Irregular
INV002119,6,78.0,195.0,High Risk / Stopped
INV002120,3,109.5,173.0,High Risk / Stopped
INV002121,7,68.5,197.0,High Risk / Stopped
INV002122,7,40.333333333333336,97.0,Irregular
INV002123,4,134.0,160.0,High Risk / Stopped
INV002124,5,82.0,169.0,High Risk / Stopped
INV002125,5,45.0,88.0,Irregular
INV002126,5,97.25,153.0,High Risk / Stopped
INV002127,6,60.2,113.0,High Risk / Stopped
INV002128,3,140.0,176.0,High Risk / Stopped
INV002129,3,136.5,156.0,High Risk / Stopped
INV002130,4,89.0,95.0,High Risk / Stopped
INV002131,5,106.5,129.0,High Risk / Stopped
INV002132,2,2.0,2.0,Irregular
INV002133,4,139.66666666666666,272.0,High Risk / Stopped
INV002134,7,82.66666666666667,180.0,High Risk / Stopped
INV002135,4,94.0,184.0,High Risk / Stopped
INV002136,2,183.0,183.0,High Risk / Stopped
INV002137,5,71.0,221.0,High Risk / Stopped
INV002138,6,91.8,189.0,High Risk / Stopped
INV002139,4,146.66666666666666,170.0,High Risk / Stopped
INV002140,2,162.0,162.0,High Risk / Stopped
INV002141,4,69.33333333333333,84.0,High Risk / Stopped
INV002142,9,45.5,162.0,Irregular
INV002143,8,63.57142857142857,148.0,High Risk / Stopped
INV002144,3,182.5,238.0,High Risk / Stopped
INV002145,2,169.0,169.0,High Risk / Stopped
INV002146,2,175.0,175.0,High Risk / Stopped
INV002147,1,,,Irregular
INV002148,4,129.33333333333334,268.0,High Risk / Stopped
INV002149,8,42.285714285714285,215.0,Irregular
INV002150,6,73.6,216.0,High Risk / Stopped
INV002151,9,60.375,201.0,High Risk / Stopped
INV002152,4,147.66666666666666,212.0,High Risk / Stopped
INV002153,7,67.83333333333333,194.0,High Risk / Stopped
INV002154,6,89.4,175.0,High Risk / Stopped
INV002155,6,78.0,190.0,High Risk / Stopped
INV002156,2,196.0,196.0,High Risk / Stopped
INV002157,7,58.5,142.0,Irregular
INV002158,4,85.0,158.0,High Risk / Stopped
INV002159,6,65.0,104.0,High Risk / Stopped
INV002160,1,,,Irregular
INV002161,2,176.0,176.0,High Risk / Stopped
INV002162,9,58.375,198.0,Irregular
INV002163,2,306.0,306.0,High Risk / Stopped
INV002164,4,91.0,116.0,High Risk / Stopped
INV002165,1,,,Irregular
INV002166,6,99.2,248.0,High Risk / Stopped
INV002167,3,136.0,184.0,High Risk / Stopped
INV002168,3,251.5,391.0,High Risk / Stopped
INV002169,1,,,Irregular
INV002170,3,159.5,172.0,High Risk / Stopped
INV002171,7,55.833333333333336,150.0,Irregular
INV002172,3,141.0,205.0,High Risk / Stopped
INV002173,2,148.0,148.0,High Risk / Stopped
INV002174,4,143.33333333333334,178.0,High Risk / Stopped
INV002175,1,,,Irregular
INV002176,5,75.75,191.0,High Risk / Stopped
INV002177,7,73.0,330.0,High Risk / Stopped
INV002178,8,66.42857142857143,236.0,High Risk / Stopped
INV002179,8,54.142857142857146,171.0,Irregular
INV002180,3,154.0,175.0,High Risk / Stopped
INV002181,1,,,Irregular
INV002182,7,70.5,148.0,High Risk / Stopped
INV002183,3,146.5,241.0,High Risk / Stopped
INV002184,5,118.0,242.0,High Risk / Stopped
INV002185,6,48.4,92.0,Irregular
INV002186,7,74.83333333333333,167.0,High Risk / Stopped
INV002187,7,67.83333333333333,221.0,High Risk / Stopped
INV002188,3,30.0,51.0,Irregular
INV002189,5,84.75,266.0,High Risk / Stopped
INV002190,2,175.0,175.0,High Risk / Stopped
INV002191,2,125.0,125.0,High Risk / Stopped
INV002192,5,80.0,109.0,High Risk / Stopped
INV002193,1,,,Irregular
INV002194,1,,,Irregular
INV002195,9,49.25,154.0,Irregular
INV002196,8,62.142857142857146,115.0,High Risk / Stopped
INV002197,3,28.5,56.0,Irregular
INV002198,9,43.0,93.0,Irregular
INV002199,7,50.833333333333336,94.0,Irregular
INV002200,4,139.33333333333334,355.0,High Risk / Stopped
INV002201,5,96.5,195.0,High Risk / Stopped
INV002202,8,70.42857142857143,276.0,High Risk / Stopped
INV002204,2,280.0,280.0,High Risk / Stopped
INV002205,4,142.0,366.0,High Risk / Stopped
INV002206,7,49.0,141.0,Irregular
INV002207,4,145.66666666666666,252.0,High Risk / Stopped
INV002208,7,71.33333333333333,142.0,High Risk / Stopped
INV002209,2,271.0,271.0,High Risk / Stopped
INV002211,7,63.833333333333336,109.0,High Risk / Stopped
INV002212,3,121.0,230.0,High Risk / Stopped
INV002213,5,62.0,143.0,High Risk / Stopped
INV002214,5,79.75,118.0,High Risk / Stopped
INV002215,4,83.66666666666667,205.0,High Risk / Stopped
INV002216,8,61.714285714285715,172.0,High Risk / Stopped
INV002217,3,117.5,166.0,High Risk / Stopped
INV002218,6,67.8,181.0,High Risk / Stopped
INV002219,8,70.85714285714286,166.0,High Risk / Stopped
INV002220,5,63.0,130.0,High Risk / Stopped
INV002222,1,,,Irregular
INV002223,2,390.0,390.0,High Risk / Stopped
INV002224,3,55.5,90.0,Irregular
INV002225,4,88.33333333333333,148.0,High Risk / Stopped
INV002226,2,22.0,22.0,Irregular
INV002227,4,23.666666666666668,39.0,Irregular
INV002228,6,68.6,109.0,High Risk / Stopped
INV002229,6,64.6,101.0,High Risk / Stopped
INV002230,8,57.57142857142857,171.0,Irregular
INV002232,7,69.16666666666667,174.0,High Risk / Stopped
INV002233,1,,,Irregular
INV002234,4,110.66666666666667,171.0,High Risk / Stopped
INV002235,5,97.0,137.0,High Risk / Stopped
INV002236,7,73.66666666666667,119.0,High Risk / Stopped
INV002237,7,51.666666666666664,142.0,Irregular
INV002238,5,118.0,161.0,High Risk / Stopped
INV002239,3,226.5,334.0,High Risk / Stopped
INV002240,7,77.83333333333333,266.0,High Risk / Stopped
INV002241,7,65.66666666666667,124.0,High Risk / Stopped
INV002242,4,127.33333333333333,227.0,High Risk / Stopped
INV002243,3,229.5,389.0,High Risk / Stopped
INV002244,5,101.75,179.0,High Risk / Stopped
INV002245,4,127.33333333333333,280.0,High Risk / Stopped
INV002246,1,,,Irregular
INV002247,2,33.0,33.0,Irregular
INV002248,5,56.5,73.0,Irregular
INV002249,5,70.75,109.0,High Risk / Stopped
INV002250,5,43.75,108.0,Irregular
INV002251,6,62.6,157.0,High Risk / Stopped
INV002252,5,68.25,130.0,High Risk / Stopped
INV002253,1,,,Irregular
INV002255,3,78.5,95.0,High Risk / Stopped
INV002256,6,75.6,115.0,High Risk / Stopped
INV002257,2,273.0,273.0,High Risk / Stopped
INV002258,4,93.33333333333333,262.0,High Risk / Stopped
INV002259,7,45.333333333333336,89.0,Irregular
INV002260,6,77.8,235.0,High Risk / Stopped
INV002261,5,82.0,162.0,High Risk / Stopped
INV002262,3,49.5,70.0,Irregular
INV002264,5,94.25,197.0,High Risk / Stopped
INV002265,7,63.166666666666664,244.0,High Risk / Stopped
INV002266,2,276.0,276.0,High Risk / Stopped
INV002267,5,43.25,130.0,Irregular
INV002268,1,,,Irregular
INV002269,2,380.0,380.0,High Risk / Stopped
INV002270,4,102.33333333333333,168.0,High Risk / Stopped
INV002271,4,78.33333333333333,102.0,High Risk / Stopped
INV002272,1,,,Irregular
INV002273,2,137.0,137.0,High Risk / Stopped
INV002274,5,99.5,130.0,High Risk / Stopped
INV002275,5,96.5,182.0,High Risk / Stopped
INV002276,5,104.75,163.0,High Risk / Stopped
INV002277,7,67.33333333333333,127.0,High Risk / Stopped
INV002278,2,474.0,474.0,High Risk / Stopped
INV002279,2,92.0,92.0,High Risk / Stopped
INV002280,7,71.66666666666667,182.0,High Risk / Stopped
INV002281,5,120.75,162.0,High Risk / Stopped
INV002282,6,53.2,102.0,Irregular
INV002283,3,92.0,168.0,High Risk / Stopped
INV002284,6,85.0,277.0,High Risk / Stopped
INV002285,2,6.0,6.0,Irregular
INV002286,4,52.666666666666664,122.0,Irregular
INV002287,3,125.5,235.0,High Risk / Stopped
INV002288,2,97.0,97.0,High Risk / Stopped
INV002290,6,61.6,112.0,High Risk / Stopped
INV002291,3,51.5,78.0,Irregular
INV002292,5,91.25,236.0,High Risk / Stopped
INV002294,8,48.714285714285715,163.0,Irregular
INV002295,7,64.5,159.0,High Risk / Stopped
INV002296,1,,,Irregular
INV002297,2,260.0,260.0,High Risk / Stopped
INV002298,6,23.2,37.0,Consistent
INV002299,2,83.0,83.0,High Risk / Stopped
INV002300,4,114.66666666666667,251.0,High Risk / Stopped
INV002301,1,,,Irregular
INV002302,4,52.333333333333336,102.0,Irregular
INV002304,10,42.55555555555556,104.0,Irregular
INV002306,5,116.0,276.0,High Risk / Stopped
INV002307,5,85.5,127.0,High Risk / Stopped
INV002308,5,72.5,111.0,High Risk / Stopped
INV002309,2,0.0,0.0,Irregular
INV002310,2,87.0,87.0,High Risk / Stopped
INV002311,2,331.0,331.0,High Risk / Stopped
INV002312,4,127.33333333333333,228.0,High Risk / Stopped
INV002314,2,181.0,181.0,High Risk / Stopped
INV002315,7,71.83333333333333,174.0,High Risk / Stopped
INV002316,2,300.0,300.0,High Risk / Stopped
INV002317,1,,,Irregular
INV002318,2,413.0,413.0,High Risk / Stopped
INV002319,7,60.0,123.0,Irregular
INV002320,1,,,Irregular
INV002321,1,,,Irregular
INV002322,6,63.4,102.0,High Risk / Stopped
INV002323,5,84.75,193.0,High Risk / Stopped
INV002324,4,61.666666666666664,113.0,High Risk / Stopped
INV002325,2,112.0,112.0,High Risk / Stopped
INV002326,5,103.25,255.0,High Risk / Stopped
INV002327,6,76.4,215.0,High Risk / Stopped
INV002328,4,137.0,191.0,High Risk / Stopped
INV002329,7,57.0,183.0,Irregular
INV002330,4,30.666666666666668,51.0,Irregular
INV002332,4,133.33333333333334,250.0,High Risk / Stopped
INV002333,4,63.0,115.0,High Risk / Stopped
INV002334,2,148.0,148.0,High Risk / Stopped
INV002335,1,,,Irregular
INV002336,1,,,Irregular
INV002337,1,,,Irregular
INV002338,5,93.25,178.0,High Risk / Stopped
INV002339,3,51.5,78.0,Irregular
INV002341,4,52.333333333333336,89.0,Irregular
INV002342,6,74.2,212.0,High Risk / Stopped
INV002343,9,57.75,115.0,Irregular
INV002344,4,87.0,206.0,High Risk / Stopped
INV002345,5,81.5,161.0,High Risk / Stopped
INV002346,2,42.0,42.0,Irregular
INV002347,9,40.5,79.0,Irregular
INV002348,6,94.4,166.0,High Risk / Stopped
INV002349,6,52.2,75.0,Irregular
INV002350,4,161.0,220.0,High Risk / Stopped
INV002351,6,77.2,204.0,High Risk / Stopped
INV002352,2,239.0,239.0,High Risk / Stopped
INV002353,4,84.66666666666667,134.0,High Risk / Stopped
INV002355,1,,,Irregular
INV002357,7,68.33333333333333,240.0,High Risk / Stopped
INV002358,4,88.66666666666667,209.0,High Risk / Stopped
INV002360,9,56.125,129.0,Irregular
INV002361,6,55.4,198.0,Irregular
INV002363,5,106.75,148.0,High Risk / Stopped
INV002364,4,61.333333333333336,87.0,High Risk / Stopped
INV002365,4,154.0,227.0,High Risk / Stopped
INV002366,2,318.0,318.0,High Risk / Stopped
INV002367,7,52.5,134.0,Irregular
INV002368,7,61.166666666666664,215.0,High Risk / Stopped
INV002369,6,60.0,136.0,Irregular
INV002370,7,70.16666666666667,237.0,High Risk / Stopped
INV002371,1,,,Irregular
INV002372,6,95.2,133.0,High Risk / Stopped
INV002373,8,70.14285714285714,154.0,High Risk / Stopped
INV002374,6,21.2,34.0,Consistent
INV002375,3,55.0,103.0,Irregular
INV002376,1,,,Irregular
INV002377,3,129.0,164.0,High Risk / Stopped
INV002378,4,112.0,212.0,High Risk / Stopped
INV002379,3,212.5,369.0,High Risk / Stopped
INV002380,4,102.33333333333333,195.0,High Risk / Stopped
INV002381,4,118.66666666666667,182.0,High Risk / Stopped
INV002382,5,55.0,77.0,Irregular
INV002383,1,,,Irregular
INV002384,10,39.111111111111114,92.0,Irregular
INV002385,3,23.0,41.0,Irregular
INV002386,1,,,Irregular
INV002387,5,128.25,254.0,High Risk / Stopped
INV002388,6,33.2,84.0,Consistent
INV002389,10,50.77777777777778,126.0,Irregular
INV002390,6,47.0,100.0,Irregular
INV002391,6,40.2,124.0,Irregular
INV002392,4,83.66666666666667,117.0,High Risk / Stopped
INV002393,5,80.5,188.0,High Risk / Stopped
INV002394,5,61.75,126.0,High Risk / Stopped
INV002395,6,97.0,225.0,High Risk / Stopped
INV002396,1,,,Irregular
INV002397,4,103.33333333333333,141.0,High Risk / Stopped
INV002399,4,98.0,219.0,High Risk / Stopped
INV002400,9,55.375,141.0,Irregular
INV002401,8,59.142857142857146,125.0,Irregular
INV002402,7,47.166666666666664,89.0,Irregular
INV002403,2,372.0,372.0,High Risk / Stopped
INV002404,2,91.0,91.0,High Risk / Stopped
INV002405,3,111.5,158.0,High Risk / Stopped
INV002406,1,,,Irregular
INV002407,7,47.833333333333336,167.0,Irregular
INV002408,2,107.0,107.0,High Risk / Stopped
INV002409,8,55.57142857142857,125.0,Irregular
INV002410,1,,,Irregular
INV002411,3,196.0,380.0,High Risk / Stopped
INV002412,5,92.0,115.0,High Risk / Stopped
INV002413,8,53.0,189.0,Irregular
INV002414,4,45.0,65.0,Irregular
INV002415,8,57.42857142857143,110.0,Irregular
INV002416,4,70.0,123.0,High Risk / Stopped
INV002417,7,83.33333333333333,190.0,High Risk / Stopped
INV002418,6,91.6,128.0,High Risk / Stopped
INV002419,1,,,Irregular
INV002420,6,72.8,107.0,High Risk / Stopped
INV002421,1,,,Irregular
INV002422,10,50.333333333333336,139.0,Irregular
INV002423,3,89.5,127.0,High Risk / Stopped
INV002424,3,132.5,138.0,High Risk / Stopped
INV002425,2,97.0,97.0,High Risk / Stopped
INV002426,5,83.75,148.0,High Risk / Stopped
INV002427,4,31.0,56.0,Irregular
INV002428,1,,,Irregular
INV002429,6,78.6,216.0,High Risk / Stopped
INV002430,4,101.66666666666667,139.0,High Risk / Stopped
INV002431,2,261.0,261.0,High Risk / Stopped
INV002432,2,289.0,289.0,High Risk / Stopped
INV002433,1,,,Irregular
INV002434,6,88.2,217.0,High Risk / Stopped
INV002435,5,86.5,122.0,High Risk / Stopped
INV002436,4,152.0,216.0,High Risk / Stopped
